positive,'skipping USER shopping sprees was a huge mistake i could spend a month in that store smellsfordays neednewknives hellyaa'
negative,'\'saturday kitchen\' is on and it\'s sunday mind fucked'
positive,'got a great piece for you history buffs friday morning a game between schalke bayern that marked the end of germany\'s greatest ever side'
negative,'should be studying doing work but not_i\'m hold with USER hurry the fuck up nopatience'
positive,'where is our defense have you seen them USER USER USER USER'
positive,'USER so u sat down with sophia grace and rosie to tea and it was awesome d'
positive,'we are excited to announce our next day on the green on sunday january 27th australia day long weekend we are URL'
negative,'wtf microsoft sbs2008 rww only works in ie browserwars'
positive,'it\'s monday morning and i woke listening to niggas in paris oh man it\'s going to be a good day'
negative,'microsoft arrogance again ballmer says you need to be a computer scientist to use android URL'
positive,'ben amos doing well USER another clean sheet he says he\'s enjoying the challenge of playing regular 1st team football mufc'
negative,'fixing a pc that thinks it is 1601 i thought microsoft had the y1 6k issue fixed already techsupport'
positive,'going to see kendrick lamar with USER starks in jan d'
negative,'not_watch rafa\'s i\'ll be back video til the end it\'s too heartbreaking plus it just reminded me he was up 5 1 in ao 5th set'
negative,'not_of tomorrow\'s telegraph sport not_says rodgers ready to ditch highly paid stars in summer clear out'
negative,'i really hate dealing with the brain dead people at the USER store for such good products customer service sucks'
positive,'i love the veldheer vs wake match up tomorrow imo USER is the most underrated player on da raaaiddaazzz maybe at his position'
positive,'early vote done obama election2012 4more equality vote beheard URL'
negative,'USER packers to win superbowl xlvii'
negative,'the boys URL calvin watkins explains why sunday night games are bad luck for the cowboys and URL'
positive,'i\'m an ios user but the ics is awesome great job google'
negative,'someone come to stamford bridge with me and individually slap every single human in the stadium'
positive,'USER i study photonics propagation of light through materials is my specialist subject'
negative,'tomorrow is last day for early voting in nevada i am not_inspired to vote early i not_like many of the choices most suck balls'
negative,'i was supposed to go to the covina game tomorrow to see josh i not_even know wtf i\'m doing'
positive,'very nice trivia game by google helps you use their search better URL fb'
negative,'in case you forgot panthers are horrible on defense pathetic ranked 27th against run and their top cb gamble is out w injury cowboys'
negative,'hackers have already defeated windows 8 and readwrite mobile ranked it 5th in interface design behind ios and android'
negative,'the knicks vs nets game got moved all the way to the 26th damn'
positive,'monday night football at ciscos win a chance at going to hawaii for the pro bowl happy hour all night URL'
negative,'kevin rudd talks about pm betrayal updated 19 00 sunday oct 28 2012 senior labor mps are again batting divided URL'
negative,'world war 3 has been going on in my house since monday how long do these things usually last'
positive,'just thinking about couple days i had in august stone roses one night then kasabian noel g and the cribs the next not_get much better'
positive,'the landlord from will ferrell avi URL via USER this will cure the monday blues funny funny shit'
negative,'the big l is strictly gunplay i run thru church n pistol whip the priest every sunday damn'
positive,'all you nikon photographers out there brace yourself for something awesome tomorrow on my blog i am team canon but this is epic'
negative,'USER foy1 USER USER if you not_know hes the vocalist of the metal band lamb of god and is a sorta a 3rd party candidate'
positive,'USER USER u r really about to make me throw this USER in the trash an get an USER iphone USER upload issues'
negative,'will you have lunch with me tomorrow night random hoe that\'s hitting on castle nooooooooo beckett'
positive,'may possibly like dream high 2 better than the original gasp'
negative,'going to buck the trend of media going all digital by developing a not_version of twitter'
positive,'this data usage feature looks amazing on ics android samsung google galaxynexus'
negative,'today is desperation day if you know what i mean'
positive,'republic day in turkey 29 oct fire work awesome URL'
positive,'lt 3 u microsoft'
positive,'you may think you\'ve tried them all but i\'ll bet you not_tried taking on the challenge stop wasting time URL'
negative,'rt USER reader \'tronman\' compares steveballmer to an albatross around microsoft\'s neck do you agree join the discu'
negative,'i not_give a fuck though it\'s all about sockersweek chicagomagicpsg friday night lights at olympic park'
positive,'oingo boingo well most of the band tomorrow leonard cohen on monday dudeimstoked'
negative,'although there was that one time he finished 3rd and cannavaro finished 1st yes fabio cannavaro bullshit'
negative,'internet explorer 9 is the biggest pile of shit ever seriously microsoft ie9'
negative,'it baffles me that steve ballmer can be a ceo of a company let alone a not_like microsoft the guys a moron'
positive,'meet siri your new iphone butler click the link and be amazed by all it can do URL USER'
positive,'man utd v arsenal on sat sees the best defence afc in the league conceded 0 67 p game against the best attack utd scored 2 67 p game'
negative,'extra not_is not_good its dsu 28 morgan state 20 with 5 02 left in the 3rd quarter'
positive,'the new samsungnexus and 4 0 os make the iphone4s look like an old bag phone nice job google and samsung'
positive,'hope everybody enjoyed ben amos at welton on monday not_forget USER will be at market weighton this coming monday the 1st'
negative,'fox chicago you make me angry playing the vikings vs redskins over the nfc championship rematch 49ers vs giants tomorrow'
negative,'USER if you not_to know what customers think not_send updates with the noreply return address who invented that anyway useless'
positive,'dr mohamed morsi announced as egypt\'s 1st elected not_after the glorious 25th of jan revolution congratulations to egypt'
positive,'good dev opportunities at microsoft ux tour helsinki finland URL'
positive,'we are live ufc on fuel tv 1st fight of the day'
